EVTDESCacademy.2;Your [GetFromRelation], [From.GetTitledFirstName], has decided to study in prestigous Nilfgaard Academy and become learned [From.GetManWoman]! Although he will no doubt learn something there, such education is not free.;;;;;;;;;;;;;x
EVTOPTBacademy.2;Go and make me proud, [GetFromRelation].;;;;;;;;;;;;;x
EVTOPTBacademy.2;I will not allow it!;;;;;;;;;;;;;x
EVTDESCacademy.2;Your [GetFromRelation], [From.GetTitledFirstName], has decided to study in prestigousIniversity of Oxenfurt and become learned [From.GetManWoman]! Although he will no doubt learn something there, such education is not free.;;;;;;;;;;;;;x
EVTOPTBacademy.2;Go and make me proud, [GetFromRelation].;;;;;;;;;;;;;x
EVTOPTBacademy.2;I will not allow it!;;;;;;;;;;;;;x
EVTDESCacademy.11;[From.GetTitledFirstName] has returned finished [From.GetHerHis] studies. A single look at your [GetFromRelation] tell you that [From.GetSheHe] has taken to the bottle, it makes you wonder how [From.GetSheHe] completed the studies at all.;;;;;;;;;;;;;x
EVTOPTAacademy.11;Damn slob.;;;;;;;;;;;;;x
EVTDESCacademy.13;[From.GetTitledFirstName] has returned finished [From.GetHerHis] studies as a changed [From.GetManWoman]. [From.GetSheHe] is wiser, more confident in his own abilities and more knowledgable in general. It seems the time spent in studying did [From.GetHerHim] good.;;;;;;;;;;;;;x
EVTOPTAacademy.13;Welcome home, [From.GetFirstName]!;;;;;;;;;;;;;x
EVTDESCacademy.15;[From.GetTitledFirstName] has returned finished [From.GetHerHis] successfully studies, although it did take a lot from [From.GetHerHim] - many sleepless nights and learning sessions have left your [GetFromRelation] depressed.;;;;;;;;;;;;;x
EVTOPTAacademy.15;It can't be that hard.;;;;;;;;;;;;;x
EVTDESCacademy.17;[From.GetTitledFirstName] has come home from [From.GetHerHis] studied, but [From.GetSheHe] is not alone. [From.GetSheHeCap] has found a spouse and brought [From.GetSheHeOpp] with [From.GetSheHe]. [From.GetSheHeCapOpp] seems willing to make the best of [From.GetSheHeOpp] new home.;;;;;;;;;;;;;x
EVTOPTAacademy.17;Each to their own.;;;;;;;;;;;;;x
EVTOPTBacademy.17;Each to their own.;;;;;;;;;;;;;x
EVTDESCacademy.19;[From.GetTitledFirstName] has returned finished [From.GetHerHis] studies. They weren't easy and [From.GetSheHe] barely dragging [From.GetHerHis] feet. [From.GetSheHe] will have to rest fo a while.;;;;;;;;;;;;;x
EVTOPTAacademy.19;Poor child...;;;;;;;;;;;;;x
EVTDESCacademy.21;[From.GetTitledFirstName] has come home from [From.GetHerHis] studied. It seems [From.GetSheHe] enjoyed them seeing that [From.GetSheHe] have taken a whole mountain of books with [From.GetHerHim].;;;;;;;;;;;;;x
EVTOPTAacademy.21;I don't think they all will fit in library.;;;;;;;;;;;;;x
EVTDESCacademy.23;[From.GetTitledFirstName] has come home from [From.GetHerHis] studied. You decide that students life must be quite something after hearing some of your [GetFromRelation]'s outragous stories of what exactlly happend during [rom.GetHerHis] so called 'study seasions'.;;;;;;;;;;;;;x
EVTOPTAacademy.23;That's my [GetFromRelation]!;;;;;;;;;;;;;x
EVTDESCacademy.30;Upon learning of the death of your father, you hastly completed the neccessary paperwork to get officialy finish your studies and departed  for home. The journey was uneventful but finally you are home. The throne is yours.;;;;;;;;;;;;;x
EVTOPTAacademy.30;I will put my new knowledge to good use.;;;;;;;;;;;;;x
